id,location,recorded_at,created_at,source,additional,exclusion_flags,das_tenant
e7514674-9f03-44a8-81f7-31f126f8a136,SRID=4326;POINT (-6.342936 5.458376),2024-06-19 08:00:51+00:00,2024-06-22 00:05:14.093638+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 12.5}",0,elephants-ci.pamdas.org
5f323b31-1e2f-458f-bca6-c48976a7cff4,SRID=4326;POINT (-6.325191 5.449932),2024-06-19 04:02:37+00:00,2024-06-22 00:05:14.355223+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 14.5}",0,elephants-ci.pamdas.org
620863c9-5276-4583-95d1-ca45074f8b32,SRID=4326;POINT (-6.336402 5.454385),2024-06-19 00:01:06+00:00,2024-06-22 00:05:14.845211+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 13.5}",0,elephants-ci.pamdas.org
79948de0-75c1-46cf-a599-aaa8f38b907e,SRID=4326;POINT (-6.324096 5.44931),2024-06-18 20:00:51+00:00,2024-06-22 00:05:14.323997+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 27.5}",0,elephants-ci.pamdas.org
68c822d5-f42c-45b9-9760-091a210a695b,SRID=4326;POINT (-6.331746 5.443742),2024-06-18 16:01:07+00:00,2024-06-19 20:14:56.220843+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 38.5}",0,elephants-ci.pamdas.org
a2e999ca-d0bc-4d47-bb6a-de4a27391193,SRID=4326;POINT (-6.331574 5.44269),2024-06-18 12:01:06+00:00,2024-06-19 20:14:56.105169+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 28.5}",0,elephants-ci.pamdas.org
5754e254-b37a-442d-9c8a-829b5cf25e4e,SRID=4326;POINT (-6.331167 5.442647),2024-06-18 08:00:47+00:00,2024-06-19 20:14:56.035718+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
1a09c9a4-ce57-46e8-86c4-9bfcf47ddccb,SRID=4326;POINT (-6.331092 5.44416),2024-06-18 04:00:51+00:00,2024-06-19 20:14:55.535430+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
3f203c7a-d0eb-48db-9869-d2435a3f0257,SRID=4326;POINT (-6.342571 5.457131),2024-06-18 00:02:54+00:00,2024-06-19 20:14:55.329478+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 16.5}",0,elephants-ci.pamdas.org
b870670a-ade0-4e07-8916-c2cc5ac23439,SRID=4326;POINT (-6.332722 5.454535),2024-06-17 20:00:52+00:00,2024-06-19 20:14:55.348729+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 17.5}",0,elephants-ci.pamdas.org
59ddde0a-e7e7-4ee9-b44e-d0543376ade8,SRID=4326;POINT (-6.330866 5.443012),2024-06-17 16:01:25+00:00,2024-06-19 20:14:55.868748+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 38.5}",0,elephants-ci.pamdas.org
bba03afa-7034-42ac-8b01-a32968a28ba4,SRID=4326;POINT (-6.332014 5.443667),2024-06-17 12:01:00+00:00,2024-06-19 20:14:55.625952+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 31.5}",0,elephants-ci.pamdas.org
fba8eceb-7176-4200-b731-e12684c60e1d,SRID=4326;POINT (-6.331349 5.443034),2024-06-17 08:00:50+00:00,2024-06-19 20:14:55.605971+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 13.5}",0,elephants-ci.pamdas.org
2b1c9ec7-38e8-4f00-9e5c-9994604bda14,SRID=4326;POINT (-6.330652 5.442755),2024-06-17 04:01:00+00:00,2024-06-19 20:14:55.725217+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 23.5}",0,elephants-ci.pamdas.org
a1b2e4ff-03d9-42bd-b0be-ff64ebe2dc2d,SRID=4326;POINT (-6.321983 5.418186),2024-06-17 00:02:00+00:00,2024-06-19 20:14:56.622414+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 16.5}",0,elephants-ci.pamdas.org
5401f10d-e272-4566-b123-bd31be342b8f,SRID=4326;POINT (-6.332862 5.393284),2024-06-16 20:01:06+00:00,2024-06-19 20:14:55.471722+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 15.5}",0,elephants-ci.pamdas.org
768fb718-532e-4e24-a4ff-41096ba4358c,SRID=4326;POINT (-6.333892 5.394893),2024-06-16 16:02:04+00:00,2024-06-19 20:14:55.334743+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 31.5}",0,elephants-ci.pamdas.org
288d4a1a-06e3-43b7-abb5-6fb942b9425c,SRID=4326;POINT (-6.332025 5.398681),2024-06-16 12:01:06+00:00,2024-06-16 12:11:12.871530+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 32.5}",0,elephants-ci.pamdas.org
7e139901-acf7-4db1-98d1-d2e8015f9ab0,SRID=4326;POINT (-6.331585 5.397543),2024-06-16 08:02:06+00:00,2024-06-19 20:14:55.031460+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 32.5}",0,elephants-ci.pamdas.org
840f313f-c766-4079-98e9-a35850571e65,SRID=4326;POINT (-6.33828 5.390806),2024-06-16 04:01:07+00:00,2024-06-19 20:14:54.768096+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 29.5}",0,elephants-ci.pamdas.org
56a84e43-33a9-4694-b42b-b901e5708571,SRID=4326;POINT (-6.338698 5.390859),2024-06-16 00:00:35+00:00,2024-06-19 20:14:55.021550+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
7786f1a0-0251-4d41-9adc-00fae57e4ac7,SRID=4326;POINT (-6.333645 5.393423),2024-06-15 20:01:06+00:00,2024-06-19 20:14:54.919710+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 15.5}",0,elephants-ci.pamdas.org
ad18f6e7-88cf-4543-a4a4-e020a805aef9,SRID=4326;POINT (-6.329482 5.399807),2024-06-15 16:01:06+00:00,2024-06-19 20:14:54.904599+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 39.5}",0,elephants-ci.pamdas.org
